Date,PX_OPEN,ChangeO,% ChangeO,PX_LAST,ChangeL,% ChangeL,PX_LOW,PX_HIGH,PX_MID,PX_VOLUME,TURNOVER,Market Cap,BEst_PE_RATIO,PE_RATIO,BEst_EPS,PX_TO_BOOK_RATIO,EBIT,ROE,ROA,EARN_YLD_HIST,PUT_CALL_VOLUME_RATIO_CUR_DAY,SHORT_INT_RATIO,BETA_ADJ_OVERRIDABLE,BETA_RAW_OVERRIDABLE
11/11/21,23.04,-0.56,-2.372881356,22.99,0.47,2.087033748,22.665,23.1299,22.995,43381487,993409300,46090.8332,,#N/A N/A,#N/A N/A,20.3624,-146.148,#N/A N/A,-17.5886,-1.1265,0.4245,#N/A N/A,0.9918,0.9877
11/10/21,23.6,-2.3,-8.88030888,22.52,-1.73,-7.134020619,22.12,23.64,22.515,94860149,2176962000,45148.5673,,#N/A N/A,#N/A N/A,19.9461,-146.148,#N/A N/A,-17.5886,-1.15,0.4112,#N/A N/A,0.9922,0.9883
11/9/21,25.9,-0.35,-1.333333333,24.25,-2.5,-9.345794393,23.95,25.98,24.235,117540155,2892180000,48616.9076,,#N/A N/A,#N/A N/A,21.4784,-146.148,#N/A N/A,-17.5886,-1.0679,0.3532,#N/A N/A,0.9709,0.9564
11/8/21,26.25,-0.2,-0.756143667,26.75,0.75,2.884615385,26.12,27.11,26.745,41359562,1109074000,52246.0289,,#N/A N/A,#N/A N/A,23.6927,-146.148,#N/A N/A,-17.5886,-0.9681,0.3232,#N/A N/A,0.956,0.9339
11/5/21,26.45,0.19,0.723533892,26,-0.47,-1.775595013,25.72,26.63,25.995,26004970,678079700,50781.187,,#N/A N/A,#N/A N/A,23.0284,-146.148,#N/A N/A,-17.5886,-0.9961,0.396,#N/A N/A,0.9562,0.9344
11/4/21,26.26,0.37,1.429123214,26.47,0.35,1.339969372,25.87,26.57,26.475,25029657,660079900,51699.1546,,#N/A N/A,#N/A N/A,23.4447,-146.148,#N/A N/A,-17.5886,-0.9784,0.2561,#N/A N/A,0.9584,0.9376
11/3/21,25.89,-0.67,-2.522590361,26.12,0.2,0.771604938,25.17,26.235,26.115,25244192,652123500,51015.5617,,#N/A N/A,#N/A N/A,23.1347,-146.148,#N/A N/A,-17.5886,-0.9915,0.4445,#N/A N/A,0.9579,0.9369
11/2/21,26.56,0.45,1.723477595,25.92,-0.64,-2.409638554,25.555,26.72,25.91,30794632,801200100,50624.9371,,#N/A N/A,#N/A N/A,22.9575,-146.148,#N/A N/A,-17.5886,-0.9991,0.2915,#N/A N/A,0.9585,0.9378
11/1/21,26.11,0.61,2.392156863,26.56,0.68,2.627511592,25.8828,26.645,26.545,26684709,702108200,51874.9356,,#N/A N/A,#N/A N/A,23.5244,-146.148,#N/A N/A,-17.5886,-0.9751,0.2211,#N/A N/A,0.9612,0.9417
10/29/21,25.5,0.2,0.790513834,25.88,0.24,0.936037441,25.45,26.12,25.885,21910308,566879900,50546.8122,,#N/A N/A,#N/A N/A,22.9221,-146.148,#N/A N/A,-17.5886,-1.0007,0.2028,2.232,0.9608,0.9412
10/28/21,25.3,-0.34,-1.326053042,25.64,0.58,2.314445331,25.12,25.795,25.635,21203027,540793700,50078.0628,,#N/A N/A,#N/A N/A,22.7095,-146.148,#N/A N/A,-17.5886,-1.01,0.3565,#N/A N/A,0.9607,0.9411
10/27/21,25.64,-0.35,-1.346671797,25.06,-0.46,-1.802507837,25.02,25.9,25.055,24157199,611648200,48945.2517,,#N/A N/A,#N/A N/A,22.1958,-146.148,#N/A N/A,-17.5886,-1.0334,0.2623,#N/A N/A,0.9581,0.9372
10/26/21,25.99,1.49,6.081632653,25.52,0.11,0.432900433,25.25,26.75,25.515,56767030,1468023000,49843.6881,,#N/A N/A,#N/A N/A,22.6032,-146.148,#N/A N/A,-17.5886,-1.0148,0.1746,#N/A N/A,0.9543,0.9314
10/25/21,24.5,0.01,0.040832993,25.41,0.98,4.011461318,24.48,25.54,25.405,33962065,857415700,49628.8446,,#N/A N/A,#N/A N/A,22.5058,-146.148,#N/A N/A,-17.5886,-1.0192,0.2402,#N/A N/A,0.9543,0.9315
10/22/21,24.49,0.36,1.491918773,24.43,-0.35,-1.412429379,24.25,24.85,24.435,20166825,493749200,47714.7845,,#N/A N/A,#N/A N/A,21.6378,-146.148,#N/A N/A,-17.5886,-1.0601,0.4292,#N/A N/A,0.9507,0.926
10/21/21,24.13,-0.66,-2.662363856,24.78,0.56,2.312138728,24.08,24.93,24.77,23976568,591588800,48398.3774,,#N/A N/A,#N/A N/A,21.9478,-146.148,#N/A N/A,-17.5886,-1.0451,0.308,#N/A N/A,0.9493,0.9239
10/20/21,24.79,0.29,1.183673469,24.22,-0.47,-1.903604698,24.17,24.96,24.215,24248046,591193000,47304.6288,,#N/A N/A,#N/A N/A,21.4518,-146.148,#N/A N/A,-17.5886,-1.0693,0.3472,#N/A N/A,0.9484,0.9225
10/19/21,24.5,0.5,2.083333333,24.69,0.43,1.772464963,24.36,25.2,24.695,29393871,727236000,48222.5964,,#N/A N/A,#N/A N/A,21.8681,-146.148,#N/A N/A,-17.5886,-1.0489,0.1862,#N/A N/A,0.9506,0.926
10/18/21,24,-0.5,-2.040816327,24.26,0.26,1.083333333,23.92,24.39,24.245,25609889,620440800,47382.7537,,#N/A N/A,#N/A N/A,21.4872,-146.148,#N/A N/A,-17.5886,-1.0675,0.2891,#N/A N/A,0.9494,0.9241
10/15/21,24.5,0.07,0.286532951,24,-0.35,-1.437371663,23.83,24.52,23.975,24366136,587259100,46874.9418,,#N/A N/A,#N/A N/A,21.257,-146.148,#N/A N/A,-17.5886,-1.0791,0.3458,1.88,0.9492,0.9238
10/14/21,24.43,0.6,2.517834662,24.35,0.22,0.911728139,24.205,24.71,24.345,26106710,638759100,47558.5347,,#N/A N/A,#N/A N/A,21.567,-146.148,#N/A N/A,-17.5886,-1.0636,0.2691,#N/A N/A,0.9548,0.9322
10/13/21,23.83,0.28,1.18895966,24.13,0.44,1.857323765,23.79,24.31,24.125,28494029,685919400,47128.8477,,#N/A N/A,#N/A N/A,21.3721,-146.148,#N/A N/A,-17.5886,-1.0732,0.382,#N/A N/A,0.9612,0.9418
10/12/21,23.55,0.29,1.24677558,23.69,0.16,0.679983,23.29,23.81,23.685,26280035,619151900,46269.4738,,#N/A N/A,#N/A N/A,20.9824,-146.148,#N/A N/A,-17.5886,-1.0932,0.5542,#N/A N/A,0.9605,0.9408
10/11/21,23.26,-0.6,-2.514668902,23.53,0.03,0.127659574,23.26,23.98,23.52,23971679,568667300,45956.9742,,#N/A N/A,#N/A N/A,20.8407,-146.148,#N/A N/A,-17.5886,-1.1006,0.2973,#N/A N/A,0.961,0.9415
10/8/21,23.86,0.15,0.632644454,23.5,-0.23,-0.969237252,23.11,24.0955,23.495,39713420,929117300,45898.3805,,#N/A N/A,#N/A N/A,20.8141,-146.148,#N/A N/A,-17.5886,-1.102,0.6203,#N/A N/A,0.9617,0.9426
10/7/21,23.71,-1.2,-4.817342433,23.73,0.15,0.636132316,23.54,24.13,23.72,38873699,925961500,46347.5987,,#N/A N/A,#N/A N/A,21.0178,-146.148,#N/A N/A,-17.5886,-1.0913,0.3259,#N/A N/A,0.9604,0.9406
10/6/21,24.91,1.7,7.324429125,23.58,0.37,1.594140457,23.35,25.01,23.575,125175676,3008837000,46054.6303,,#N/A N/A,#N/A N/A,20.885,-146.148,#N/A N/A,-17.5886,-1.0983,0.3284,#N/A N/A,0.962,0.943
10/5/21,23.21,-0.8,-3.331945023,23.21,0.04,0.172637031,23.07,23.88,23.215,56574824,1363133000,45331.975,,#N/A N/A,#N/A N/A,20.5572,-146.148,#N/A N/A,-17.5886,-1.1158,0.3741,#N/A N/A,0.9613,0.9419
10/4/21,24.01,-0.2,-0.826104915,23.17,-1.16,-4.767776408,23.02,24.05,23.165,46789720,1087495000,45253.8501,,#N/A N/A,#N/A N/A,20.5218,-146.148,#N/A N/A,-17.5886,-1.1177,0.6252,#N/A N/A,0.9656,0.9484
10/1/21,24.21,-0.48,-1.944106926,24.33,0.29,1.206322795,23.72,24.36,24.335,32777971,790946400,47519.4722,,#N/A N/A,#N/A N/A,21.5492,-146.148,#N/A N/A,-17.5886,-1.0644,0.5468,#N/A N/A,0.9457,0.9186
9/30/21,24.69,-0.92,-3.59234674,24.04,-0.48,-1.957585644,23.88,25.05,24.045,59505593,1445523000,46953.0667,,#N/A N/A,#N/A N/A,21.2924,-146.148,#N/A N/A,-17.5886,-1.0773,0.6286,1.006,0.9471,0.9206
9/29/21,25.61,-1.41,-5.218356773,24.52,-0.82,-3.235990529,24.42,25.7,24.525,46164524,1151525000,47890.5655,,#N/A N/A,#N/A N/A,22.9511,-146.148,#N/A N/A,-50.8739,-4.7308,0.522,#N/A N/A,0.9407,0.911
9/28/21,27.02,-1.21,-4.286220333,25.34,-2.13,-7.75391336,25.21,27.13,25.355,64206202,1655478000,49492.1261,,#N/A N/A,#N/A N/A,23.7186,-146.148,#N/A N/A,-50.8739,-4.5777,0.4284,#N/A N/A,0.9413,0.912
9/27/21,28.23,-0.04,-0.141492748,27.47,-1.09,-3.816526611,27.23,28.38,27.475,44102849,1214442000,53652.2771,,#N/A N/A,#N/A N/A,25.7123,-146.148,#N/A N/A,-50.8739,-4.2228,0.4736,#N/A N/A,0.8908,0.8362
9/24/21,28.27,0.56,2.020931072,28.56,-0.21,-0.729927007,27.9014,28.76,28.565,40309743,1144783000,55781.1807,,#N/A N/A,#N/A N/A,26.7326,-146.148,#N/A N/A,-50.8739,-4.0616,0.4698,#N/A N/A,0.8848,0.8272
9/23/21,27.71,1.1,4.133784292,28.77,1.34,4.885162231,27.67,29.19,28.775,60028602,1720595000,56191.3365,,#N/A N/A,#N/A N/A,26.9291,-146.148,#N/A N/A,-50.8739,-4.032,0.3234,#N/A N/A,0.8849,0.8274
9/22/21,26.61,-0.28,-1.041279286,27.43,0.81,3.042824944,26.5822,27.77,27.435,44308146,1214194000,53574.1522,,#N/A N/A,#N/A N/A,25.6749,-146.148,#N/A N/A,-50.8739,-4.2289,0.2944,#N/A N/A,0.8717,0.8076
9/21/21,26.89,-0.68,-2.466449039,26.62,0.07,0.263653484,26.08,27.149,26.61,50933596,1355298000,51992.1229,,#N/A N/A,#N/A N/A,24.9167,-146.148,#N/A N/A,-50.8739,-4.3576,0.4706,#N/A N/A,0.8665,0.7998
9/20/21,27.57,-1.09,-3.803210049,26.55,-2.16,-7.523510972,26.06,28.0999,26.535,89413466,2425389000,51855.4044,,#N/A N/A,#N/A N/A,24.8512,-146.148,#N/A N/A,-50.8739,-4.3691,0.4772,#N/A N/A,0.8664,0.7996
9/17/21,28.66,1.46,5.367647059,28.71,0.08,0.279427174,28.07,29.29,28.735,182214590,5236999000,56074.1491,,#N/A N/A,#N/A N/A,26.873,-146.148,#N/A N/A,-50.8739,-4.0404,0.3783,#N/A N/A,0.8203,0.7305
9/16/21,27.2,0.9,3.422053232,28.63,1.55,5.723781388,27.02,28.79,28.625,109991984,3103941000,55917.8993,,#N/A N/A,#N/A N/A,26.7981,-146.148,#N/A N/A,-50.8739,-4.0517,0.2767,#N/A N/A,0.8216,0.7323
9/15/21,26.3,0.33,1.270696958,27.08,0.82,3.122619954,26.03,27.15,27.075,49555491,1328622000,52890.5593,,#N/A N/A,#N/A N/A,25.3473,-146.148,#N/A N/A,-50.8739,-4.2836,0.3975,1.405,0.8271,0.7406
9/14/21,25.97,-0.18,-0.68833652,26.26,0.43,1.664730933,25.9,26.7,26.255,34568976,911171600,51288.9988,,#N/A N/A,#N/A N/A,24.5797,-146.148,#N/A N/A,-50.8739,-4.4174,0.3832,#N/A N/A,0.8219,0.7328
9/13/21,26.15,-0.03,-0.114591291,25.83,-0.45,-1.712328767,25.03,26.239,25.845,42372268,1084228000,50449.1561,,#N/A N/A,#N/A N/A,24.1772,-146.148,#N/A N/A,-50.8739,-4.4909,0.4206,#N/A N/A,0.8259,0.7388
9/10/21,26.18,0.79,3.111461205,26.28,0.15,0.574052813,26.17,26.73,26.275,37307791,987407400,51328.0613,,#N/A N/A,#N/A N/A,24.5984,-146.148,#N/A N/A,-50.8739,-4.414,0.4407,#N/A N/A,0.8268,0.7402
9/9/21,25.39,-1.21,-4.54887218,26.13,0.55,2.150117279,25.29,26.24,26.125,34190814,888276100,51035.0929,,#N/A N/A,#N/A N/A,24.458,-146.148,#N/A N/A,-50.8739,-4.4393,0.3482,#N/A N/A,0.8287,0.743
9/8/21,26.6,-0.19,-0.709219858,25.58,-1.12,-4.194756554,24.96,26.61,25.585,54394364,1390089000,49960.8755,,#N/A N/A,#N/A N/A,23.9432,-146.148,#N/A N/A,-50.8739,-4.5348,0.4468,#N/A N/A,0.833,0.7495
9/7/21,26.79,0.3,1.132502831,26.7,0.06,0.225225225,26.2701,26.88,26.695,35835094,951447700,52148.3728,,#N/A N/A,#N/A N/A,24.9916,-146.148,#N/A N/A,-50.8739,-4.3446,0.349,#N/A N/A,0.8282,0.7424
9/3/21,26.49,0.28,1.068294544,26.64,0.13,0.490380988,26.22,26.75,26.645,26652612,708897000,52031.1854,,#N/A N/A,#N/A N/A,24.9354,-146.148,#N/A N/A,-50.8739,-4.3544,0.3882,#N/A N/A,0.828,0.742
9/2/21,26.21,-0.25,-0.944822373,26.51,0.31,1.183206107,26.09,26.87,26.495,38507376,1022932000,51777.2795,,#N/A N/A,#N/A N/A,24.8137,-146.148,#N/A N/A,-50.8739,-4.3757,0.3443,#N/A N/A,0.8279,0.7419
9/1/21,26.46,0.67,2.597906165,26.2,-0.14,-0.53151101,26.03,26.51,26.195,34417234,902341600,51171.8115,,#N/A N/A,#N/A N/A,24.5236,-146.148,#N/A N/A,-50.8739,-4.4275,0.315,#N/A N/A,0.8277,0.7416
8/31/21,25.79,0.05,0.194250194,26.34,0.58,2.251552795,25.66,26.36,26.335,93168646,2445852000,51445.2486,,#N/A N/A,#N/A N/A,24.6546,-146.148,#N/A N/A,-50.8739,-4.4039,0.3296,1.122,0.8273,0.7409
8/30/21,25.74,0.69,2.754491018,25.76,0.05,0.194476857,25.62,26.6,25.775,44139329,1154069000,50312.4375,,#N/A N/A,#N/A N/A,24.1117,-146.148,#N/A N/A,-50.8739,-4.5031,0.2496,#N/A N/A,0.8291,0.7436
8/27/21,25.05,0.65,2.663934426,25.71,0.84,3.377563329,24.91,26.09,25.695,52268503,1344581000,50214.7814,,#N/A N/A,#N/A N/A,24.0649,-146.148,#N/A N/A,-50.8739,-4.5119,0.3847,#N/A N/A,0.8299,0.7449
8/26/21,24.4,-0.72,-2.866242038,24.87,0.52,2.135523614,24.36,25.41,24.885,46179423,1155162000,48574.1584,,#N/A N/A,#N/A N/A,23.2787,-146.148,#N/A N/A,-50.8739,-4.6643,0.3985,#N/A N/A,0.8238,0.7357
8/25/21,25.12,0.12,0.48,24.35,-0.75,-2.988047809,24.07,25.19,24.355,54678454,1343397000,47558.5347,,#N/A N/A,#N/A N/A,22.7919,-146.148,#N/A N/A,-50.8739,-4.7639,0.6052,#N/A N/A,0.8293,0.7439
8/24/21,25,0.98,4.079933389,25.1,0.28,1.128122482,24.76,25.35,25.085,37227370,935595100,49023.3766,,#N/A N/A,#N/A N/A,23.4939,-114.014,#N/A N/A,-50.8739,-4.6215,0.1801,#N/A N/A,0.8305,0.7458
8/23/21,24.02,-0.2,-0.825763832,24.82,0.81,3.373594336,23.9,24.93,24.82,35705261,878894700,48476.5023,,#N/A N/A,#N/A N/A,23.2319,-114.014,#N/A N/A,-50.8739,-4.6737,0.2351,#N/A N/A,0.8305,0.7458
8/20/21,24.22,-0.79,-3.158736505,24.01,-0.15,-0.620860927,23.66,24.48,24.005,52062313,1248067000,46894.473,,#N/A N/A,#N/A N/A,22.4737,-114.014,#N/A N/A,-50.8739,-4.8313,0.4205,#N/A N/A,0.8245,0.7368
8/19/21,25.01,0.94,3.905276278,24.16,-1.12,-4.430379747,24.14,25.64,24.145,67605646,1684662000,47187.4414,,#N/A N/A,#N/A N/A,22.6141,-114.014,#N/A N/A,-50.8739,-4.8013,0.4014,#N/A N/A,0.8294,0.7441
8/18/21,24.07,0.17,0.711297071,25.28,1.31,5.465164789,23.68,25.94,25.265,92065605,2326417000,49374.9387,,#N/A N/A,#N/A N/A,23.6624,-114.014,#N/A N/A,-50.8739,-4.5886,0.2917,#N/A N/A,0.8293,0.744
8/17/21,23.9,-1,-4.016064257,23.97,-0.53,-2.163265306,23.74,24.59,23.975,35348320,850742500,46816.3481,,#N/A N/A,#N/A N/A,22.4363,-114.014,#N/A N/A,-50.8739,-4.8394,0.4519,#N/A N/A,0.856,0.784
8/16/21,24.9,-0.1,-0.4,24.5,-0.4,-1.606425703,23.77,24.9,24.49,46189789,1123002000,47851.5031,,#N/A N/A,#N/A N/A,22.9323,-114.014,#N/A N/A,-50.8739,-4.7347,0.401,#N/A N/A,0.8487,0.773
8/13/21,25,0.55,2.249488753,24.9,0.01,0.040176778,24.31,25.1,24.895,52395086,1299346000,48632.7521,,#N/A N/A,#N/A N/A,23.3067,-114.014,#N/A N/A,-50.8739,-4.6586,0.404,1.296,0.8499,0.7748
8/12/21,24.45,1.38,5.981794538,24.89,2.54,11.36465324,23.585,25.76,24.885,189542237,4716312000,48613.2209,,#N/A N/A,#N/A N/A,23.2974,-114.014,#N/A N/A,-50.8739,-4.6605,0.3526,#N/A N/A,0.8499,0.7749
8/11/21,23.07,0.06,0.260756193,22.35,-0.57,-2.486910995,22.09,23.19,22.355,34678970,779480900,41945.2799,,#N/A N/A,#N/A N/A,20.9199,-114.014,#N/A N/A,-50.8739,-5.1902,0.5505,#N/A N/A,0.8433,0.765
8/10/21,23.01,1.16,5.308924485,22.92,-0.01,-0.04361099,22.78,23.52,22.925,25947920,598283800,43015.0253,,#N/A N/A,#N/A N/A,21.4534,-114.014,#N/A N/A,-50.8739,-5.0611,0.2865,#N/A N/A,0.8448,0.7672
8/9/21,21.85,-0.79,-3.489399293,22.93,1.11,5.087076077,21.8,23.28,22.925,35611060,813306900,43033.7928,,#N/A N/A,#N/A N/A,21.4628,-114.014,#N/A N/A,-50.8739,-5.0589,0.2719,#N/A N/A,0.8447,0.767
8/6/21,22.64,0.42,1.890189019,21.82,-0.7,-3.108348135,21.79,22.69,21.825,24200671,532830600,40950.6044,,#N/A N/A,#N/A N/A,20.4238,-114.014,#N/A N/A,-50.8739,-5.3162,0.3351,#N/A N/A,0.8488,0.7732
8/5/21,22.22,0.02,0.09009009,22.52,0.22,0.986547085,22.02,22.77,22.51,18575248,418084500,42264.3268,,#N/A N/A,#N/A N/A,21.079,-114.014,#N/A N/A,-50.8739,-5.151,0.2637,#N/A N/A,0.8493,0.7739
8/4/21,22.2,0.17,0.771674989,22.3,0.06,0.269784173,22.07,22.54,22.295,15537433,346394200,41851.4426,,#N/A N/A,#N/A N/A,20.8731,-114.014,#N/A N/A,-50.8739,-5.2018,0.2329,#N/A N/A,0.8494,0.7741
8/3/21,22.03,0.12,0.547695116,22.24,0.14,0.633484163,21.71,22.27,22.24,17040068,374532600,41738.8378,,#N/A N/A,#N/A N/A,20.8169,-114.014,#N/A N/A,-50.8739,-5.2158,0.2587,#N/A N/A,0.8495,0.7742
8/2/21,21.91,0.06,0.274599542,22.1,0.39,1.796407186,21.48,22.37,22.095,21372877,471731100,41476.0933,,#N/A N/A,#N/A N/A,20.6859,-114.014,#N/A N/A,-50.8739,-5.2489,0.2493,#N/A N/A,0.8511,0.7766
7/30/21,21.85,-0.93,-4.082528534,21.71,-0.47,-2.11902615,21.71,22.406,21.715,15889153,349103800,40744.1623,,#N/A N/A,#N/A N/A,20.3209,-114.014,#N/A N/A,-50.8739,-5.3432,0.4244,2.819,0.8528,0.7792
7/29/21,22.78,1.03,4.735632184,22.18,-0.38,-1.684397163,22.14,22.85,22.195,19219083,430926300,41626.233,,#N/A N/A,#N/A N/A,20.7608,-114.014,#N/A N/A,-50.8739,-5.2299,0.2957,#N/A N/A,0.8466,0.77
7/28/21,21.75,-0.21,-0.956284153,22.56,0.88,4.05904059,21.69,22.615,22.55,25073557,561148900,42339.3966,,#N/A N/A,#N/A N/A,21.1165,-114.014,#N/A N/A,-50.8739,-5.1418,0.2715,#N/A N/A,0.8496,0.7744
7/27/21,21.96,0.16,0.733944954,21.68,-0.45,-2.033438771,21.09,22.11,21.675,23078733,495397700,40687.8599,,#N/A N/A,#N/A N/A,20.2928,-114.014,#N/A N/A,-50.8739,-5.3506,0.3024,#N/A N/A,0.8517,0.7776
7/26/21,21.8,-0.21,-0.954111767,22.13,0.32,1.467216873,21.48,22.3,22.125,16267893,357640000,41532.3957,,#N/A N/A,#N/A N/A,20.714,-114.014,#N/A N/A,-50.8739,-5.2418,0.2489,#N/A N/A,0.8462,0.7694
7/23/21,22.01,-0.54,-2.394678492,21.81,-0.26,-1.178069778,21.51,22.08,21.815,17653323,385250300,40931.8369,,#N/A N/A,#N/A N/A,20.4145,-114.014,#N/A N/A,-50.8739,-5.3187,0.5143,#N/A N/A,0.846,0.769
7/22/21,22.55,0.28,1.257296812,22.07,-0.45,-1.998223801,21.88,22.67,22.055,17468879,386266800,41419.791,,#N/A N/A,#N/A N/A,20.6578,-114.014,#N/A N/A,-50.8739,-5.256,0.4328,#N/A N/A,0.8549,0.7824
7/21/21,22.27,0.64,2.958853444,22.52,0.34,1.532912534,22.12,22.68,22.515,20437265,459213400,42264.3268,,#N/A N/A,#N/A N/A,21.079,-114.014,#N/A N/A,-50.8739,-5.151,0.3623,#N/A N/A,0.8557,0.7835
7/20/21,21.63,0.66,3.147353362,22.18,0.64,2.971216342,21.22,22.35,22.185,22954034,502106900,41626.233,,#N/A N/A,#N/A N/A,20.7608,-114.014,#N/A N/A,-50.8739,-5.2299,0.241,#N/A N/A,0.8549,0.7824
7/19/21,20.97,-0.63,-2.916666667,21.54,0.17,0.795507721,20.55,21.69,21.535,30314387,642802700,40425.1154,,#N/A N/A,#N/A N/A,20.1617,-114.014,#N/A N/A,-50.8739,-5.3853,0.5371,#N/A N/A,0.8484,0.7726
7/16/21,21.6,-0.12,-0.552486188,21.37,-0.1,-0.465766185,21.24,21.71,21.38,19503109,418228700,40106.0685,,#N/A N/A,#N/A N/A,20.0026,-114.014,#N/A N/A,-50.8739,-5.4282,0.4935,#N/A N/A,0.8584,0.7875
7/15/21,21.72,-0.77,-3.423743886,21.47,-0.09,-0.417439703,21.01,22.055,21.475,31870960,685073600,40293.7432,,#N/A N/A,#N/A N/A,20.0962,-114.014,#N/A N/A,-50.8739,-5.4029,0.5625,1.762,0.8566,0.7849
7/14/21,22.49,-0.49,-2.132288947,21.56,-0.89,-3.964365256,21.51,22.62,21.555,33796192,738652700,40462.6503,,#N/A N/A,#N/A N/A,20.1805,-114.014,#N/A N/A,-50.8739,-5.3803,0.6314,#N/A N/A,0.8551,0.7826
7/13/21,22.98,-0.28,-1.203783319,22.45,-0.5,-2.178649237,22.42,22.99,22.465,24748843,560037800,42132.9545,,#N/A N/A,#N/A N/A,21.0135,-114.014,#N/A N/A,-50.8739,-5.167,0.3426,#N/A N/A,0.8546,0.7819
7/12/21,23.26,0.3,1.306620209,22.95,-0.34,-1.459854015,22.88,23.495,22.95,23457170,541795700,43071.3277,,#N/A N/A,#N/A N/A,21.4815,-114.014,#N/A N/A,-50.8739,-5.0545,0.4409,#N/A N/A,0.8494,0.774
7/9/21,22.96,0.53,2.362906821,23.29,0.21,0.909878683,22.76,23.39,23.285,22492370,520186900,43709.4214,,#N/A N/A,#N/A N/A,21.7998,-114.014,#N/A N/A,-50.8739,-4.9807,0.2805,#N/A N/A,0.8514,0.777
7/8/21,22.43,-1.8,-7.428807264,23.08,0.19,0.830056793,22.25,23.21,23.075,34612558,790868000,43315.3047,,#N/A N/A,#N/A N/A,21.6032,-114.014,#N/A N/A,-50.8739,-5.026,0.4469,#N/A N/A,0.854,0.781
7/7/21,24.23,-0.37,-1.504065041,22.89,-1.79,-7.252836305,22.72,24.26,22.895,66937305,1553948000,42958.7229,,#N/A N/A,#N/A N/A,21.4254,-114.014,#N/A N/A,-50.8739,-5.0677,0.5201,#N/A N/A,0.8575,0.7862
7/6/21,24.6,-0.4,-1.6,24.68,0.24,0.981996727,24.47,25.2,24.665,28764530,712389100,46318.0988,,#N/A N/A,#N/A N/A,23.1008,-114.014,#N/A N/A,-50.8739,-4.7002,0.4661,#N/A N/A,0.8642,0.7963
7/2/21,25,-1.1,-4.214559387,24.44,-0.28,-1.132686084,24.33,25.34,24.445,29529097,728399200,45867.6797,,#N/A N/A,#N/A N/A,22.8762,-114.014,#N/A N/A,-50.8739,-4.7463,0.4641,#N/A N/A,0.8648,0.7972
7/1/21,26.1,-0.38,-1.435045317,24.72,-1.64,-6.2215478,24.59,26.13,24.705,55571523,1394020000,46393.1687,,#N/A N/A,#N/A N/A,23.1383,-114.014,#N/A N/A,-50.8739,-4.6926,0.4776,#N/A N/A,0.8711,0.8066
6/30/21,26.48,-0.9,-3.287070855,26.36,-0.27,-1.013894104,26.21,26.92,26.355,28957136,768986600,49471.0326,,#N/A N/A,#N/A N/A,24.6733,-114.014,#N/A N/A,-50.8739,-4.4006,0.6054,1.168,0.883,0.8246
6/29/21,27.38,0.4,1.482579689,26.63,-0.75,-2.739225712,26.44,27.44,26.635,38478919,1029642000,49977.7541,,#N/A N/A,#N/A N/A,27.4361,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.4308,#N/A N/A,0.883,0.8245
6/28/21,26.98,0.4,1.504890895,27.38,0.6,2.240477969,26.86,27.5,27.375,42184606,1149784000,51385.3138,,#N/A N/A,#N/A N/A,28.2088,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2488,#N/A N/A,0.8813,0.822
6/25/21,26.58,0.09,0.339750849,26.78,0.25,0.942329438,26.245,27.01,26.64,140832704,3768273000,50259.266,,#N/A N/A,#N/A N/A,27.5906,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2531,#N/A N/A,0.8808,0.8212
6/24/21,26.49,1.03,4.045561665,26.53,0.26,0.989722116,26.17,26.71,26.51,48419360,1283072000,49790.0795,,#N/A N/A,#N/A N/A,27.333,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.1769,#N/A N/A,0.8809,0.8214
6/23/21,25.46,0.07,0.275699094,26.27,0.87,3.42519685,25.34,26.35,26.26,53362161,1389449000,49302.1254,,#N/A N/A,#N/A N/A,27.0652,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2286,#N/A N/A,0.8814,0.8221
6/22/21,25.39,0.29,1.155378486,25.4,-0.02,-0.078678206,24.96,25.52,25.39,46171052,1167101000,47669.3561,,#N/A N/A,#N/A N/A,26.1688,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2373,#N/A N/A,0.8842,0.8264
6/21/21,25.1,-0.49,-1.914810473,25.42,0.05,0.197083169,24.51,25.55,25.405,54805001,1384124000,47706.8911,,#N/A N/A,#N/A N/A,26.1894,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.3281,#N/A N/A,0.8863,0.8294
6/18/21,25.59,0.91,3.68719611,25.37,-0.08,-0.314341847,25.02,25.94,25.345,65852610,1670028000,47613.0538,,#N/A N/A,#N/A N/A,26.1379,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2073,#N/A N/A,0.8957,0.8436
6/17/21,24.68,0.59,2.449149024,25.45,0.65,2.620967742,24.55,25.46,25.435,64408370,1624591000,47763.1935,,#N/A N/A,#N/A N/A,26.2203,-114.014,#N/A N/A,-54.4466,#N/A N/A,0.2386,#N/A N/A,0.8958,0.8438
